brand,os,price,ram,storage,battery,camera_mp,promo,sentiment,quarter,sales_volume,revenue
OnePlus,Android,100.0,6,64,3693,16,1,1.0460522510478993,1,1856,185661.60876304377
Apple,iOS,1249.89,2,32,3112,48,0,1.0790096392361133,2,2900,3624784.112419793
Samsung,Android,525.04,3,256,5435,64,0,-0.542003903525971,4,2992,1571181.5494266276
Xiaomi,Android,315.14,6,128,4840,48,0,-0.16376410412220166,2,2805,884200.5242390789
Samsung,Android,160.86,6,64,4896,12,0,1.0659776297431345,1,3012,484662.06279708876
Apple,iOS,905.04,6,64,4918,64,0,-0.10853663268515668,2,3254,2945205.079660066
OnePlus,Android,430.16,6,128,3536,12,0,0.9698044873917454,2,1618,696189.7690708089
Xiaomi,Android,171.74,6,64,4392,8,0,-0.5697762586116425,4,2280,391636.5566973837
Apple,iOS,703.76,6,32,3312,8,0,0.7528721671488805,1,3077,2165674.8619641396
Samsung,Android,502.79,3,64,3554,12,1,1.924496037012573,3,3101,1559475.2005336266
Xiaomi,Android,346.13,4,128,4406,16,1,0.2306723023806257,2,2622,907807.4508793146
Samsung,Android,628.82,3,256,3947,48,1,-0.5677221432527015,3,3058,1923258.9448747307
Xiaomi,Android,118.97,4,256,5193,64,1,-0.06101735102840823,1,2997,356609.95763098914
Apple,iOS,484.76,6,128,4685,48,0,-1.086073582612479,3,3446,1670899.8702253026
Xiaomi,Android,162.92,8,64,4844,8,0,0.11698023402388695,2,2216,361108.7815920252
OnePlus,Android,100.0,4,64,3556,16,1,1.1408127893613809,3,1884,188498.7329549736
OnePlus,Android,287.78,12,128,3491,12,0,-0.6631737506367649,2,1569,451757.8057158588
OnePlus,Android,270.96,6,64,3251,16,0,1.021222289219133,2,1531,415060.72425900376
Samsung,Android,642.78,6,128,3485,64,1,-0.0011197219978901704,3,2807,1804629.2491536136
OnePlus,Android,670.25,3,64,3695,8,0,0.2242893994169245,1,1213,813105.6647342077
Xiaomi,Android,329.71,6,128,3124,48,0,0.869675756694491,2,2532,835107.5750860479
Xiaomi,Android,100.0,8,32,5073,64,0,1.642660293436234,2,2837,283787.78868637903
Apple,iOS,763.08,8,128,4122,16,1,1.1692701090701714,3,3276,2499964.872780878
Xiaomi,Android,100.0,8,64,3815,48,0,0.11379956534029644,2,2764,276428.4326535684
Samsung,Android,291.77,8,32,3931,12,1,-0.6816145525304338,2,3152,919739.050452835
OnePlus,Android,235.79,6,256,3012,64,0,-0.7842585089151799,2,1751,412880.97563746665
Xiaomi,Android,132.05,3,128,3063,48,0,1.4222917647881137,4,2496,329664.65287819126
OnePlus,Android,618.99,6,64,3538,64,0,-0.485396202914123,4,1471,910555.235769494
Samsung,Android,545.83,2,256,3172,64,1,-0.26536010831425455,4,2972,1622635.7746241812
Apple,iOS,1394.82,4,64,4527,12,0,-0.4211529826571552,4,2804,3912408.8987959344
OnePlus,Android,100.0,6,256,3976,108,1,-1.2253917994691081,4,2524,252445.39964092657
OnePlus,Android,204.56,4,64,3118,108,0,-0.8409491386704581,3,1909,390600.43318966875
OnePlus,Android,100.0,6,64,3058,16,0,-0.8348511527715018,4,1538,153885.7583117446
Apple,iOS,844.45,4,128,4128,16,0,0.4853032830631407,4,3127,2641227.8615116645
Samsung,Android,598.76,4,128,3632,48,1,-0.44169179417299426,1,2878,1723395.2531251917
Xiaomi,Android,385.69,8,128,3245,8,1,0.004132882654866092,1,2439,940847.5694548496
Samsung,Android,100.0,8,128,3084,64,1,-0.8571764037774298,3,3258,325864.77930219314
Apple,iOS,312.56,3,64,4496,16,0,-0.5224124314310232,4,3313,1035543.0155841431
OnePlus,Android,100.0,3,128,3194,48,0,-0.7841422934704089,3,1876,187681.38200171597
OnePlus,Android,100.0,8,256,4510,48,0,0.7811812052237417,3,2060,206098.75010887408
Samsung,Android,527.51,4,64,5065,8,0,1.6159824241620477,1,2853,1505237.6432646892
Apple,iOS,1249.45,4,32,3358,48,0,0.33354901163620493,4,2932,3664026.11590876
Samsung,Android,372.79,12,128,3774,108,0,0.6684176852860094,4,3301,1230760.6531904298
Apple,iOS,608.99,3,32,3009,16,1,0.5374338542273371,4,3160,1924609.9752184094
Xiaomi,Android,100.0,2,64,3187,16,1,-0.11391639305308393,2,2592,259267.61650591076
Apple,iOS,1026.23,8,64,3347,48,0,-0.7764744081483639,1,2988,3066791.0120214685
Apple,iOS,220.07,4,64,4121,16,0,-0.6448603066373296,4,3295,725332.2927960638
OnePlus,Android,100.0,3,128,4407,16,1,0.03931306602429631,2,1720,172053.67128369602
Samsung,Android,353.14,6,32,3689,12,0,0.5649172812729122,4,2785,983690.9197468839
Apple,iOS,442.15,3,64,3198,16,0,-0.8218352964075539,4,2911,1287362.1187106953
OnePlus,Android,532.28,6,128,4725,64,1,1.1634958143064738,3,2037,1084742.5046937703
Apple,iOS,1100.18,8,32,3809,16,0,-0.5483455378650185,4,2853,3139087.719334029
Xiaomi,Android,100.0,6,64,4550,48,0,1.0018339695494078,3,2789,278979.0175200117
Samsung,Android,100.0,2,256,4890,16,0,0.6155852878612882,4,2972,297289.1502365026
Apple,iOS,1500.0,3,256,5014,48,0,0.7412817669850216,4,3107,4661070.072855958
Apple,iOS,1419.71,3,64,4843,8,0,0.33695667606019053,1,2588,3674640.0287093082
OnePlus,Android,299.56,8,128,4447,108,0,0.3420034574210212,1,2111,632445.24137522
Samsung,Android,198.77,8,64,3916,48,0,-0.49046216069371046,2,2724,541601.0492286255
Apple,iOS,881.83,8,128,3342,64,0,-0.37719287478907115,3,3026,2669081.318221149
OnePlus,Android,100.0,6,128,3096,48,0,-0.5571705270530996,4,1681,168168.98915972328
Samsung,Android,100.0,4,64,4465,48,0,-0.49474843052571216,3,3079,307915.7929073247
Xiaomi,Android,238.44,6,64,3090,8,1,2.0617991527316084,2,2582,615774.7659102498
OnePlus,Android,387.59,6,64,4405,48,1,0.6476139772195617,3,1953,757220.3860628542
OnePlus,Android,480.17,2,128,3345,108,0,-1.6062568182953822,1,1774,852140.8871816681
Xiaomi,Android,332.02,6,256,3124,64,0,0.018991186640108272,4,2511,833992.3214146214
Xiaomi,Android,161.24,6,32,3252,16,0,-1.6280422139512112,1,2255,363693.6826039019
OnePlus,Android,458.57,4,128,3274,12,0,-0.9170489464607607,2,1362,624916.6147503667
Xiaomi,Android,100.0,6,256,5310,12,0,-0.524414892971043,4,2579,257934.0470374713
Samsung,Android,100.0,4,64,3117,16,1,-0.2831633288865059,1,2969,296985.20220507076
Xiaomi,Android,100.0,8,128,4891,8,0,0.6252119305794656,3,2437,243785.93240510218
OnePlus,Android,310.23,8,64,4178,8,0,-0.023422959200815323,4,1543,478824.1394176619
Apple,iOS,661.61,4,256,4549,16,0,0.5837865452929482,2,3150,2084666.0864189633
Samsung,Android,100.0,12,256,3735,16,1,-1.5156919215134717,3,3070,307095.2624009947
Xiaomi,Android,100.0,8,64,4749,48,0,-0.040342386534012425,4,2452,245263.81750689517
OnePlus,Android,154.52,8,128,3850,64,0,1.2283943683343845,2,2013,311190.4201893359
Xiaomi,Android,100.0,6,128,4612,48,0,1.8771364753316424,3,2568,256855.12258661896
Xiaomi,Android,100.0,8,128,5121,48,1,-0.284099005360783,1,3104,310439.63299055456
OnePlus,Android,267.06,6,64,3274,12,1,0.9785928636649645,2,1751,467629.6762578033
Apple,iOS,162.05,4,128,3745,12,0,0.2363242820282007,4,3214,521002.3060918432
Samsung,Android,330.55,4,64,5221,48,0,2.0638945356566682,1,2922,965995.8084628141
Apple,iOS,1500.0,6,64,3369,16,1,-1.3090950523879856,3,2814,4221779.19444033
Xiaomi,Android,377.59,6,256,4556,12,1,1.3100396928669502,4,2748,1037788.6106330792
OnePlus,Android,320.81,8,64,3582,16,0,0.2414521596024293,2,1725,553697.9612175104
Samsung,Android,623.79,8,128,3641,16,1,0.6358433382659322,4,2904,1811591.6746521257
OnePlus,Android,201.67,4,128,3151,64,0,-0.6256241064013961,2,1854,374011.3505842214
Xiaomi,Android,221.35,6,64,5173,12,0,0.6568185267201376,2,2455,543527.779064551
OnePlus,Android,100.0,4,64,3892,16,0,-0.11216390011058394,3,1781,178171.0458312119
Xiaomi,Android,220.39,4,256,4736,48,0,0.8630924536109083,1,2672,588930.5325049147
OnePlus,Android,208.92,8,128,3357,12,1,-0.7608647450481768,1,1834,383175.5808522453
Samsung,Android,610.14,4,128,4472,48,0,0.4097512196232897,1,2763,1686423.7007362905
OnePlus,Android,280.23,6,64,3680,64,0,-1.19034348816837,1,1789,501455.0882503908
Xiaomi,Android,306.99,4,64,3507,64,0,-1.8979355185014963,4,2352,722322.8044795886
OnePlus,Android,100.0,6,64,3835,16,0,2.032337024710338,1,1664,166475.20750655278
Xiaomi,Android,100.0,8,64,3740,48,0,-0.3765947230234853,1,2494,249441.48157158738
Xiaomi,Android,100.0,4,32,4486,108,0,0.07013551836612739,2,2918,291871.679759832
Apple,iOS,1500.0,6,128,4500,16,0,-0.5794400855816993,2,2549,3824632.814327831
Apple,iOS,1302.15,8,32,3202,16,0,-0.6275772412110292,1,2605,3392634.0736936014
Xiaomi,Android,554.42,8,256,5168,64,1,0.7268728636964236,4,2818,1562722.7079481247
OnePlus,Android,204.28,8,64,4805,64,1,-1.555839411664935,4,2279,465563.54020007566
Apple,iOS,597.88,12,128,4892,48,0,1.367401527738422,1,3745,2239392.912561713
Samsung,Android,555.97,4,64,3067,48,0,-0.9069369850959007,4,2635,1465424.6485121571
OnePlus,Android,135.47,3,128,5190,48,1,-1.1005653330301517,2,2073,280962.4398393284
Samsung,Android,458.01,4,256,4191,8,0,0.6108410311366891,2,2699,1236599.5746218252
OnePlus,Android,399.74,6,256,4281,108,0,-1.21271879904259,2,2318,926703.403042185
OnePlus,Android,441.56,8,256,4651,64,1,-0.6992520981640467,1,2100,927624.8095949212
Xiaomi,Android,139.91,4,128,5319,12,0,-0.23212569049535728,4,2514,351726.6325672345
Apple,iOS,833.71,6,128,4611,16,0,-0.781790229733328,2,2983,2487042.06124566
Xiaomi,Android,241.06,8,128,3445,108,1,0.9112280051906476,4,3172,764696.9729966593
Apple,iOS,1006.61,6,64,5477,16,0,2.845294394907639,2,3181,3202221.1621519267
Samsung,Android,153.59,8,128,4569,16,0,-0.7576117245422473,3,3009,462226.3131221232
Xiaomi,Android,100.0,6,64,3196,48,0,-0.6318156890827807,2,2412,241221.34599712922
Samsung,Android,150.98,6,256,4706,48,1,0.39703160229398016,3,3358,507082.2940167204
Apple,iOS,1254.38,4,64,5115,48,0,0.44614100424767456,2,3151,3953016.947258634
Xiaomi,Android,100.0,2,128,4765,16,1,-0.9064310592771633,2,2558,255806.1748150833
Xiaomi,Android,225.02,6,64,3408,12,1,-0.3293915374126943,1,2428,546370.9443787807
Apple,iOS,669.99,6,128,5382,108,1,-1.4771429651124275,2,3915,2623265.2690414605
OnePlus,Android,100.0,12,64,4280,48,0,0.30111316710069364,1,2103,210334.7279001211
OnePlus,Android,292.43,3,64,4550,12,1,-0.5268531959871771,1,1849,540788.2624170718
Xiaomi,Android,137.44,6,128,3394,48,1,-0.06375426499064825,3,2670,367019.07992040063
Apple,iOS,780.62,6,128,3762,16,0,-0.9674900773752345,1,2983,2329150.885758431
Samsung,Android,729.33,6,128,3247,108,0,-1.3827381702986268,1,2906,2119509.179130044
Xiaomi,Android,167.2,4,128,3090,48,0,-0.8108889438085887,4,2294,383665.7705007553
Apple,iOS,268.22,4,256,3804,8,1,-0.40817317598895414,1,3513,942364.7513875662
Samsung,Android,100.0,3,128,5397,108,1,1.6642332514976381,1,3793,379319.74545931205
Samsung,Android,100.0,4,64,3839,48,0,-1.1231779820879617,1,2961,296169.65015679377
Xiaomi,Android,100.0,4,32,5384,12,0,0.056143340244167284,3,2405,240584.66427377667
Samsung,Android,100.0,6,64,3022,8,0,-1.598498532013283,2,2527,252746.27887740053
Samsung,Android,396.31,3,64,5490,12,0,-1.6182272695183921,4,2562,1015532.0087021461
Samsung,Android,100.0,6,256,4032,48,0,-2.236925498726021,1,3004,300494.28532114887
Samsung,Android,366.41,4,256,3403,8,0,0.6658330978067158,3,2827,1035929.3737813053
Samsung,Android,100.0,4,64,4040,108,1,1.0991839937853107,2,3600,360060.7881430357
Xiaomi,Android,243.95,6,64,4657,48,0,-0.8378232587776496,3,2617,638537.302481241
Samsung,Android,692.37,6,128,4738,108,0,-0.06619263268876116,1,3107,2151575.075255344
Samsung,Android,100.0,12,128,3662,48,0,1.3095256365144003,2,3277,327737.5329041834
OnePlus,Android,186.14,8,256,4850,12,0,-1.563705118543149,3,1783,332016.9019222103
Xiaomi,Android,100.0,4,64,3703,48,0,0.7752291868507144,1,2485,248549.7488837756
Apple,iOS,733.15,6,64,5330,16,0,1.19662786898701,2,3167,2322223.404739232
Samsung,Android,208.52,6,32,4350,12,0,-0.24572077366219902,3,2689,560744.674657132
OnePlus,Android,488.72,6,128,3835,108,0,0.4696967194853532,3,1902,929955.7549488002
Samsung,Android,376.94,8,128,3764,108,0,1.5087196233225784,3,3295,1242111.0901158769
OnePlus,Android,302.1,4,128,3885,16,0,-0.6438240139725026,4,1592,481165.96613586386
Xiaomi,Android,100.0,4,128,5217,48,1,0.1616623863795536,3,2862,286202.33263934136
Xiaomi,Android,115.25,6,32,3312,64,1,-0.14933523707149754,3,2705,311811.69979053014
Apple,iOS,817.39,6,64,4322,16,0,-0.541600301433921,4,3065,2506125.8425003244
Samsung,Android,183.79,6,64,4794,8,1,1.0635089284515264,3,3067,563756.453334029
Apple,iOS,984.67,4,256,3518,16,0,-2.2152801156034707,3,2820,2777719.062385107
Apple,iOS,825.2,6,256,3500,108,0,-0.39564355412600094,3,3454,2850742.2486605914
Samsung,Android,323.36,8,128,4529,12,0,-1.7162486774845516,2,2864,926376.923718765
OnePlus,Android,266.43,3,64,3589,64,0,0.8177116062629123,1,1822,485487.3831183517
OnePlus,Android,295.58,4,64,4297,12,1,-2.4186142826957147,1,1779,526095.5554233401
Xiaomi,Android,261.75,3,64,4861,48,0,1.1269431432122987,1,2641,691302.2373057964
Xiaomi,Android,100.0,3,256,4418,48,0,-0.08824545029310012,3,2584,258495.67105363662
Samsung,Android,100.0,6,64,5408,16,1,-0.6091031438233208,3,3330,333063.20667129074
Samsung,Android,391.6,6,256,4932,48,0,-0.3806248470663645,4,2882,1128690.9624235544
OnePlus,Android,781.85,4,256,3778,12,1,-0.8388561095125178,1,1444,1129307.7975534736
Apple,iOS,1068.56,8,32,3466,8,0,-1.3279325139934413,4,2627,2807507.114391105
Samsung,Android,391.25,8,128,4766,16,1,0.6070534347705518,3,3122,1221739.522298501
Xiaomi,Android,100.0,8,64,5495,8,0,-2.0999019857251224,4,2546,254695.56558743597
Samsung,Android,100.0,6,64,3101,12,1,-0.7275736818213943,4,3147,314788.8814415524
OnePlus,Android,403.68,3,128,4511,64,0,-1.6393899054645689,1,1743,703658.0879234497
Xiaomi,Android,100.0,8,256,3794,8,0,0.8877062567839132,2,2613,261399.81148226865
OnePlus,Android,330.16,8,64,5349,64,0,1.3798323297543882,2,2098,692865.7850442546
OnePlus,Android,146.95,8,128,3103,8,0,0.4187978282005477,3,1661,244152.20639202642
Apple,iOS,588.09,12,64,4853,108,0,1.407758805254198,1,3933,2313318.2465920867
OnePlus,Android,310.3,6,128,5237,12,0,-0.8485249753526413,1,1565,485695.2125156707
Samsung,Android,291.91,6,128,5374,12,0,-0.2677108270474744,3,2970,867068.8897093129
Apple,iOS,100.0,12,64,4749,64,0,-0.36945533782374834,2,3827,382760.8509851444
OnePlus,Android,100.0,6,128,5447,12,0,0.3426471991948034,4,1837,183742.10667480237
Apple,iOS,306.75,6,64,4064,12,1,0.7661839668502841,3,3479,1067302.4486264875
OnePlus,Android,625.59,8,256,3800,16,0,1.6923151561178125,1,1551,970794.7097326742
Xiaomi,Android,232.77,8,64,4367,12,1,0.45108728370382206,2,2568,597921.3582852673
Xiaomi,Android,112.36,4,64,4995,48,1,0.010246684016898003,2,2821,317061.218224363
OnePlus,Android,339.67,8,64,4568,64,0,0.2459473093961707,2,1908,648217.7640571177
Xiaomi,Android,100.0,6,64,4276,48,0,-1.4956602508753674,3,2401,240149.4432387298
Apple,iOS,693.51,4,256,5001,16,0,-1.191881310941875,4,3334,2312591.1596823186
Samsung,Android,100.0,2,64,3590,64,1,-2.0386105065724083,4,3090,309095.87590164435
Samsung,Android,131.9,2,128,4424,48,0,-0.1996318246776329,4,2895,381945.1230207681
Xiaomi,Android,100.0,8,64,3372,16,0,1.9546925154112462,3,2490,249083.40768180447
Apple,iOS,727.47,8,256,5238,108,0,-0.13722670183625574,1,3854,2804274.939623293
OnePlus,Android,100.0,4,128,4239,108,0,-0.1323456733574863,4,2018,201884.4495524437
OnePlus,Android,333.34,8,64,4912,48,0,0.6110019598252598,2,1724,574744.4693380058
Xiaomi,Android,406.19,6,64,3268,64,1,0.06598330191824608,3,2497,1014496.3676805663
Samsung,Android,285.45,6,64,5150,64,0,-0.5332521826826966,1,3142,896924.0824915721
OnePlus,Android,630.89,4,64,5193,16,1,-0.8668523599233547,3,1683,1062200.3351735545
Apple,iOS,1071.29,8,128,3076,64,0,-1.0038881360113527,3,3138,3362262.906712875
Xiaomi,Android,112.25,6,128,4926,8,0,0.37796262603407355,1,2564,287829.914457164
Samsung,Android,545.42,6,64,4311,108,0,-1.0202632921184207,2,3109,1695990.51914007
Apple,iOS,1097.98,2,128,3176,16,1,-0.2468858558272829,3,2980,3272951.992020071
Xiaomi,Android,643.84,4,64,5190,12,0,-0.05337484442851077,4,2275,1464762.6838738406
Xiaomi,Android,257.7,8,64,4384,16,1,0.29793317696841465,2,2775,715118.6147558378
OnePlus,Android,100.0,8,128,5365,108,0,0.21569871388595227,4,2357,235709.29645700645
Samsung,Android,317.73,4,64,5281,64,0,-0.3202407423014329,1,2994,951555.8690584805
OnePlus,Android,100.0,6,128,3846,108,0,-0.5002148587562626,4,1984,198478.35826690015
OnePlus,Android,462.52,12,256,5142,16,0,-0.9170825522103063,4,1758,813499.8339845481
Samsung,Android,681.67,6,128,3708,108,0,-0.2889058808526582,1,2865,1953423.751790817
Xiaomi,Android,100.0,4,64,4557,16,0,-1.1873231090622745,3,2357,235720.4940888008
Samsung,Android,729.44,8,64,5449,12,0,0.36633696893406104,1,2659,1939618.3086047128
Samsung,Android,507.17,4,64,3682,48,1,0.5647100032131608,2,2725,1382259.6650111654
Apple,iOS,1479.99,8,64,5483,12,0,0.3583526510140362,3,3056,4523326.8629352525
Apple,iOS,1067.87,6,128,3207,16,1,-0.30671301777672455,3,2962,3163043.1842037505
Apple,iOS,1048.62,4,128,4695,12,0,0.6421529522992627,1,3025,3173017.0271927617
Samsung,Android,393.41,6,256,4900,64,0,-2.4383374137796223,2,3115,1225663.7665054926
Xiaomi,Android,310.24,6,64,3593,64,1,1.501601872631193,3,2580,800593.7241432952
OnePlus,Android,476.27,3,64,3933,12,0,0.3635584650612602,2,1512,720223.0013163633
Apple,iOS,732.16,6,64,5125,48,0,-0.05407517603790821,2,3391,2483081.9456371716
Apple,iOS,988.5,6,32,4357,16,1,0.09759326085181382,1,3120,3084177.769273897
Xiaomi,Android,100.0,4,64,5211,64,0,-1.10598494933922,4,2643,264360.89543155616
Samsung,Android,851.85,8,64,4595,8,0,-1.0333374959890294,3,2357,2008148.334684071
Xiaomi,Android,100.0,6,64,3486,108,0,-0.6054494878719654,2,2912,291227.999353732
Samsung,Android,294.31,6,256,3163,48,0,0.1700243142545705,3,2871,845004.9724381709
Xiaomi,Android,235.37,6,64,4620,16,0,-0.6210117548073745,1,2250,529759.9156360882
Samsung,Android,470.09,4,256,3204,108,0,0.7952430120737586,4,3094,1454657.8902560214
OnePlus,Android,222.71,8,64,5038,16,1,0.3820575744624996,1,2063,459551.3502170727
OnePlus,Android,680.43,8,64,3468,12,0,-0.7089590210458417,2,1173,798209.3528427661
OnePlus,Android,100.0,6,128,3446,48,0,0.36100110363144033,3,1908,190826.96291528395
Apple,iOS,1403.59,6,128,3039,48,1,0.26835898801852265,2,3097,4347001.820340415
Xiaomi,Android,100.0,4,64,5104,108,0,-0.8828655145476005,4,2809,280990.4386393516
Xiaomi,Android,100.0,3,32,4850,12,0,-0.050846617109281525,2,2393,239316.7925627578
Samsung,Android,203.54,4,64,3296,12,1,2.2418378000109858,3,2787,567437.3116280462
Apple,iOS,898.28,3,256,5013,48,0,-0.27067375534369414,3,3256,2924927.9705512566
Samsung,Android,243.6,8,128,5276,16,0,0.8663974003575995,1,3078,749838.6726282747
Samsung,Android,835.48,6,128,4083,48,0,-0.5463243585126668,2,2972,2483885.932848251
Samsung,Android,781.91,6,64,4753,64,0,1.600875123677092,4,2956,2311626.1020929166
Xiaomi,Android,100.0,6,64,5499,48,0,-1.3059823727876074,4,2629,262975.7448089611
Xiaomi,Android,395.46,4,64,5210,64,0,0.011911016248631409,4,2753,1089086.5995817839
Apple,iOS,100.0,3,64,4706,16,1,-0.8807179207114415,1,3633,363318.1450267214
OnePlus,Android,136.38,6,64,4821,64,0,-0.46193518926703,2,1829,249566.84993870757
Xiaomi,Android,100.0,8,128,4212,64,0,-0.03976223142817396,3,2477,247746.31425298593
Apple,iOS,1500.0,6,64,3996,8,0,1.4697237645085452,4,2656,3984757.2413127585
Xiaomi,Android,100.0,8,128,5001,12,1,-1.9473051656898168,4,2555,255557.47365962985
OnePlus,Android,100.0,4,64,4680,12,0,-1.0027785562791145,3,1486,148625.25762815718
Apple,iOS,879.84,6,64,3589,8,0,0.024549832403988035,4,2892,2544563.9139029407
Apple,iOS,1500.0,6,64,3149,12,1,-0.5290384975676395,2,2728,4092178.6543743303
OnePlus,Android,427.68,4,64,3559,48,0,-0.3325966607715127,2,1587,678723.3768718825
Apple,iOS,345.82,8,64,4653,12,0,0.9369689955892015,3,3449,1192763.2979736207
Xiaomi,Android,100.0,8,64,4538,8,0,-0.348772681201302,3,2577,257763.42115418921
Xiaomi,Android,385.87,6,64,5418,12,0,-0.0902897461068142,3,2417,932956.8178316641
Samsung,Android,166.3,8,256,4502,48,0,2.1062402977033328,4,3378,561893.02220304
Samsung,Android,146.1,2,256,3169,48,0,1.1968167090961244,1,3021,441507.4302194576
OnePlus,Android,324.99,4,64,3475,16,0,-1.3150546090375794,1,1523,495122.7546807152
OnePlus,Android,336.11,12,64,5232,48,0,0.536301432208273,2,1955,657219.9342639422
Apple,iOS,1019.83,6,32,4373,12,0,-0.5216203373581595,2,2821,2877571.202160845
Apple,iOS,824.76,6,64,3967,48,0,1.1299703941075565,2,3149,2597858.203105085
OnePlus,Android,549.49,6,64,4264,16,1,-0.9040891661490803,2,1701,934747.4913998602
Xiaomi,Android,100.0,6,128,5466,108,0,0.33959262325518413,2,3019,301976.92844807956
OnePlus,Android,100.0,6,128,3859,48,1,1.1267648082610353,1,2174,217489.64741463997
Xiaomi,Android,100.0,8,64,5146,16,0,-0.4945768821616075,1,2594,259459.64210059698
Samsung,Android,130.84,3,256,4530,48,1,0.7806810899257774,2,3265,427229.50536161126
Xiaomi,Android,100.0,6,128,4457,16,0,0.4246844532057544,1,2399,239940.5579780834
Apple,iOS,1264.43,4,64,3749,64,0,0.351570782962459,1,2898,3665428.2900377344
Apple,iOS,661.79,6,128,4402,108,0,-1.0433501836173147,2,3538,2341762.465387246
